time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
555.247,-0.005519478,0.0007892037,-0.01999921,0.02985903,-0.02479923,0.007016723,0.1814033,0.06167984,-0.2461696,357.4958,357.3526,358.9262,0.0008747221,0.009862796,-0.02815719,0.03569045,-0.07463007,-0.0350759,0.5685403,-0.2461748,-0.098849,9.016234,37.8885,343.1327,0.0007067938,0.005947792,-0.01645411,0.0136686,-0.06961278,0.04390098,0.1941632,-0.07765548,-0.1055194,324.7578,340.3735,351.4427
569.411,-0.005256863,0.0003236807,-0.01946077,0.02908409,-0.02864982,0.01264681,0.1813246,0.061675,-0.2464156,357.4713,357.3842,358.9039,0.0007663616,0.00963113,-0.0272317,0.04401248,-0.06802111,-0.03914218,0.5685434,-0.2461035,-0.09915926,8.96942,37.90929,343.087,0.00102722,0.006426831,-0.01793977,0.02143929,-0.0631355,0.04983775,0.1941532,-0.07759484,-0.1057737,324.7204,340.4156,351.4613
583.465,-0.004887066,0.000234118,-0.01888819,0.03248504,-0.03148364,0.01974227,0.1812558,0.06170191,-0.246678,357.4325,357.4171,358.8818,0.0001053507,0.008020225,-0.02521461,0.02396573,-0.04409508,-0.0341023,0.5685358,-0.2460632,-0.09938644,8.953897,37.91318,343.0922,0.0004673045,0.00659787,-0.01973699,0.0308077,-0.01758366,0.04364988,0.1941546,-0.07756136,-0.1059809,324.6801,340.4125,351.4537
597.075,-0.0044886,0.001268738,-0.01825871,0.03408693,-0.03619768,0.01388224,0.1811913,0.06178517,-0.2469183,357.3998,357.4503,358.8954,0.0003323499,0.004586903,-0.02346336,-0.02139686,-0.02967296,-0.01210992,0.5685192,-0.2460286,-0.09963926,8.964912,37.94489,343.1322,-0.0008722557,0.005510848,-0.02030542,0.03394759,0.02655874,0.02860742,0.1941417,-0.07753081,-0.106218,324.6437,340.3865,351.4349
611.313,-0.004119586,0.002426903,-0.01754244,0.03655034,-0.03718004,0.001313068,0.1811319,0.06188962,-0.2471468,357.3735,357.4776,358.9219,-0.000299363,0.002800052,-0.02156474,-0.03244941,-0.01537264,-0.001069478,0.5684916,-0.2459977,-0.09984934,8.976849,37.96217,343.1574,-0.002817493,0.003377268,-0.01889537,0.02935144,0.04405583,0.009866872,0.1941001,-0.07751694,-0.1064313,324.6256,340.353,351.4206
625.187,-0.003754149,0.002972015,-0.01689986,0.03666005,-0.03470477,-0.00858448,0.1810896,0.06194732,-0.2473655,357.3451,357.4946,358.945,-0.001506192,0.00242893,-0.01890027,-0.01726197,-0.008807175,-0.003573584,0.5684498,-0.24597,-0.1000425,8.975426,37.96882,343.1613,-0.003958843,0.0005652373,-0.01570603,0.01667021,0.02279254,0.00366234,0.1940586,-0.07752644,-0.1065695,324.6216,340.3435,351.4207
639.053,-0.003554734,0.002283676,-0.01629358,0.03604309,-0.02955896,-0.01127543,0.1810468,0.06196079,-0.2475766,357.3214,357.506,358.9549,-0.003257329,0.002519434,-0.01612589,-0.00352221,-0.001440401,-0.01105887,0.5683935,-0.2459509,-0.1002266,8.965581,37.96844,343.1604,-0.003547213,-0.00224608,-0.01223337,-0.01006614,-0.03416627,0.002895339,0.1939958,-0.07754683,-0.1067477,324.6334,340.3688,351.4397
653.343,-0.003729268,0.00222195,-0.01619093,0.02179264,-0.02336303,-0.006920637,0.1809774,0.06199895,-0.2478078,357.3359,357.5138,358.9478,-0.005006734,0.0009558758,-0.0132762,-0.001306157,0.003747278,-0.009043707,0.5683116,-0.2459503,-0.10041,8.958115,37.96538,343.1628,-0.003644116,-0.002178805,-0.01128272,-0.00345355,-0.05019172,0.006458537,0.1939255,-0.07756923,-0.1069264,324.6345,340.3952,351.4704
667.209,-0.003998122,0.002283888,-0.01617317,0.0139716,-0.01304921,-0.001171439,0.1808888,0.06204932,-0.248049,357.3253,357.5167,358.946,-0.00669106,-0.00184675,-0.0111665,0.004355371,0.01242684,-0.001956977,0.568234,-0.2459928,-0.1005576,8.95941,37.95548,343.1639,-0.003700641,-0.001257802,-0.01105804,-0.004422064,-0.03699266,0.004002229,0.1938652,-0.07756924,-0.1070725,324.637,340.4104,351.4843
681.061,-0.004272746,0.002397005,-0.01596581,0.007890038,-0.003604387,0.008069687,0.1807985,0.06210037,-0.2482798,357.3268,357.5081,358.9244,-0.007358022,-0.00432966,-0.009927351,0.02255666,0.01310639,0.007544548,0.568162,-0.2460679,-0.1006914,8.965277,37.9391,343.1473,-0.003734553,0.001342014,-0.01165545,0.0008176241,-0.01771984,0.005971679,0.193805,-0.0775423,-0.1072226,324.6329,340.417,351.4882
